,perimeter,area,circularity,ac,shape_factor,mean NRL,SD NRL,Ratio SD NRL and mean RL,entropy NRL,NCPS,mean_intensity,standard_deviation,smoothness,skewness,kurtosis,correlation,contrast,uniformity,homogeneity,energy,dissimilarity,gradient mean,gradient SD,gradient skewness,class_id,img_name
10,1355.906634926796,31143.0,4.697743085594835,6629.353592259426,59.03358066462793,0.6384125363132466,0.23922930224930383,0.0025941397325955546,5.377387528733612,0.0018999212911391986,32758.154371069188,18877.263852513046,0.9999999971937787,71040922132.92708,2.2931724103355523e+17,0.5582435946928619,381.3216493055556,0.19644467110339514,0.4728069620166606,0.44322079272456877,11.889427083333333,28557.491525423728,31026.408350898557,0.2730954399638024,-1.0,22614074_6bd24a0a42c19ce1_MG_R_CC_ANON
11,1111.3797234296799,23984.5,4.098117486740467,5852.565251631337,51.498463159566874,0.5774977026247364,0.2171610187853475,0.0024649347350506282,5.133397020427516,0.0023706758908177365,32931.337709998385,18835.92586173109,0.9999999971814479,-15614218335.75444,2.2839243130506627e+17,0.606061990163752,316.6430245535714,0.29178935494282315,0.5640161746351854,0.5401753001969112,9.845182291666667,29874.67213114754,31583.123297511844,0.18607239568541042,-1.0,22614074_6bd24a0a42c19ce1_MG_R_CC_ANON
12,833.4802287817001,22346.0,2.4738931956100125,9032.726246894392,31.087858756376768,0.609550522676294,0.15502063069541758,0.0018677262150883203,5.109292691666901,0.004715844616792439,32653.527738702323,18828.61455979016,0.9999999971792586,147431014912.32587,2.2735754617941606e+17,0.5419650647150516,397.80473823051943,0.1762350503500405,0.4492617774814034,0.41980358544209756,12.443638392857142,18975.491228070176,28104.567811995366,1.003877399160482,-1.0,22614074_6bd24a0a42c19ce1_MG_R_CC_ANON
13,1759.2375880479813,21544.5,11.431486497556719,1884.6630317592346,143.65229600134043,0.5089910169434837,0.27286029015773594,0.0018466997858727478,4.9206358379848405,0.00487716878337522,32726.41749219098,18868.883894929684,0.9999999971912856,140080043356.75897,2.289030624508697e+17,0.5616280713609143,373.4068401879014,0.21313217964625983,0.4913970005191226,0.4616624087428603,11.56104400345125,41183.20987654321,30428.06429306042,-0.563340280368366,-1.0,22614074_6bd24a0a42c19ce1_MG_R_CC_ANON
14,1193.2375880479813,16895.5,6.706144983801317,2519.405715326921,84.27190326007303,0.5038755017679711,0.2672873162733554,0.002893353310483845,4.964000382703452,0.008759928876909255,32865.02471678681,18862.399459034245,0.9999999971893542,-61536332148.302635,2.276884768998159e+17,0.6706671418955262,188.87942246055223,0.5292202304068869,0.7420932863809103,0.7274752438446871,5.86429055719921,35953.04790419162,31488.274317509226,-0.204364316511085,-1.0,22614074_6bd24a0a42c19ce1_MG_R_CC_ANON
15,883.6812392473221,14567.0,4.265906040587295,3414.7493783042946,53.60695631205347,0.5028154322606918,0.23319321747499355,0.003344221934177657,4.850883672334278,0.0011690386741213979,32774.315463092615,18904.261803998248,0.9999999972017884,9398240495.156586,2.295684578109642e+17,0.6104374178219851,305.4095763305322,0.31049831254669624,0.5800423575907926,0.5572237544709452,9.49005018674136,28566.372413793102,31351.238674301723,0.264375709716666,-1.0,22614074_6bd24a0a42c19ce1_MG_R_CC_ANON
16,809.781744480133,14559.5,3.5840960439357885,4062.251630961272,45.03907920555565,0.5952667843501349,0.20023900888202606,0.0030944496414841193,4.710741775787969,0.005522953533562176,33028.023538852496,18815.261678170624,0.9999999971752536,-66998212535.32683,2.2718399976466157e+17,0.5680634723151203,372.0639701663798,0.21044574988751,0.487061556311562,0.45874366468378613,11.563755020080322,30037.872881355932,31337.862139652112,0.1701399094817599,-1.0,22614074_6bd24a0a42c19ce1_MG_R_CC_ANON
17,854.7106767892838,13389.0,4.341904356246109,3083.669952503459,54.56197931268918,0.6095867642778773,0.22075693142565445,0.0034877817176736407,4.668588293722988,0.006296882189366791,32707.23915405228,18865.702653139546,0.9999999971903383,130864863247.15726,2.2917288410651763e+17,0.5737678358685072,357.4999073009752,0.23309923609445307,0.5094089845809805,0.48280351706926605,11.101227335088435,30653.895652173913,31266.81662370533,0.12293320686072835,-1.0,22614074_6bd24a0a42c19ce1_MG_R_CC_ANON
18,849.6812390089035,12691.0,4.5269567999694305,2803.4285637728417,56.887416903609285,0.5013577926625556,0.24494207079489472,0.003325906387057826,4.797421857283063,0.006190878693693284,33056.11385836386,19010.156319825233,0.999999997232876,10010846880.097717,2.3244823733576176e+17,0.6158809562026668,301.40604288499026,0.32566563479909993,0.5935135232289988,0.5706712142723689,9.310396361273554,35356.211678832115,31673.38628510395,-0.16070291861460087,-1.0,22614074_6bd24a0a42c19ce1_MG_R_CC_ANON
19,795.3969686031342,12674.0,3.9723206334815555,3190.5782965187846,49.91765327939523,0.4410232680994487,0.26274495688721017,0.00357025531763541,4.3595808415181345,0.013131858116690261,32644.796922841397,18988.067149186634,0.9999999972264342,-68038713640.85135,2.330466515417872e+17,0.5535404006296433,387.6466718266254,0.1912648587700186,0.4692671176034774,0.437338380170342,12.060414516683867,27544.172043010753,31499.02374886706,0.3271732914837772,-1.0,22614074_6bd24a0a42c19ce1_MG_R_CC_ANON
20,552.953317284584,11128.5,2.1864041423693905,5089.864121799606,27.475164765783877,0.6269083804439858,0.1598820790722952,0.0027012165177850715,4.573425029789751,0.005666842800171654,32972.300307152276,18829.099861157098,0.999999997179404,-58350451992.4426,2.269922086302615e+17,0.526002516975602,418.71099345998135,0.16248726799439991,0.43614806181949045,0.4030970949962303,12.914149278521748,14640.07,21259.98099399668,1.8662195035199274,-1.0,22614074_6bd24a0a42c19ce1_MG_R_CC_ANON
21,952.911687374115,10519.0,6.869434517381435,1531.2759694242993,86.32386005648665,0.6776922624187396,0.2296577787254469,0.0014647044842901532,4.265062813604942,0.02161535716137803,32551.488943488916,18860.10576200656,0.9999999971886705,59555829734.20424,2.2827985154342774e+17,0.3213520321558849,578.3119224701376,0.032776215238279366,0.2200231782449693,0.1810420261659689,17.765607392382236,5847.276315789473,8841.09570876508,5.492876791901902,-1.0,22614074_6bd24a0a42c19ce1_MG_R_CC_ANON
22,834.7106767892838,10493.0,5.283995028295898,1985.8080758611197,66.40063984999753,0.48145542739221625,0.2139346783676469,0.0035327112098919276,4.691618413771427,0.003324647582676529,32942.11934684892,19020.796091163793,0.9999999972359709,5705707793.304077,2.3543548620456966e+17,0.6254523119341221,279.8171949944102,0.36277913818677937,0.6222747599997783,0.602311495977604,8.637707814923004,33843.770491803276,31530.14906319547,-0.06559690364892616,-1.0,22614074_6bd24a0a42c19ce1_MG_R_CC_ANON
23,624.5685414075851,10177.0,3.050215845207262,3336.485192020394,38.33014276466526,0.6089047337911215,0.15396115875059932,0.0030384488644224633,4.531598383260922,0.006386950967868723,33068.26836481587,18948.89799116993,0.9999999972149558,-105079752309.32362,2.322270195092865e+17,0.5105182759915314,439.7256480056812,0.14047875705354088,0.40632645700217374,0.37480495868323416,13.586933364895252,28852.395833333332,31455.288460196156,0.2516500474418305,-1.0,22614074_6bd24a0a42c19ce1_MG_R_CC_ANON
24,773.9827550649643,9775.5,4.876561713900583,2004.5885961280978,61.28068182066928,0.5477158067394268,0.21665621323510756,0.003159252911736941,4.591992468803305,0.008326336553679968,32895.72545544065,19062.661134014004,0.9999999972480982,-50620392235.61655,2.3565666344176662e+17,0.6371257165125098,248.24336223701016,0.4282481046243966,0.6719987321897323,0.6544066813720628,7.55874840357599,43201.305555555555,29922.982202604344,-0.7061058204859407,-1.0,22614074_6bd24a0a42c19ce1_MG_R_CC_ANON
25,544.4680362939835,8042.5,2.933214643346767,2741.872306632014,36.859862299760835,0.5067271800616473,0.2595372696292849,0.00506516821989607,4.506261010548504,0.004222052060018563,32937.248615458695,18823.062253580538,0.9999999971775942,952784521.4182434,2.2735996740333984e+17,0.6258518865969633,285.82065868263476,0.34012059712909526,0.6047740611023446,0.5831985915012958,8.919560878243512,29072.5,31597.21415574237,0.2325117909261534,-1.0,22614074_6bd24a0a42c19ce1_MG_R_CC_ANON
26,533.8822495937347,7868.0,2.8828148348873044,2729.2769222576785,36.22651962776651,0.5599660598205396,0.19630997820229656,0.004029329007514618,4.528118889519956,0.0039889056498411835,32642.74772335715,18886.556010723645,0.9999999971965394,124369206212.71326,2.2930548468665267e+17,0.5714875581651115,355.5501353346457,0.24484587641050298,0.5217145348074969,0.49481903400182875,10.91947588582677,18747.434343434343,28096.04391655239,1.0171964526727457,-1.0,22614074_6bd24a0a42c19ce1_MG_R_CC_ANON
27,507.25483322143555,7693.0,2.661624534039869,2890.3400542086997,33.44696033101604,0.6323734752999817,0.17393389237996182,0.0037748891926243943,4.264171661469284,0.005885470647431053,33113.271628258386,18886.699713912505,0.9999999971965821,-81957509973.16588,2.3001366379143904e+17,0.4742720042128741,474.0846384253316,0.09857765781225131,0.35008892929401997,0.31397079133615485,14.73744116388532,20227.216216216217,28990.7988428716,0.8850286436092009,-1.0,22614074_6bd24a0a42c19ce1_MG_R_CC_ANON
28,488.911687374115,7303.0,2.6046518017252773,2803.829669348746,32.7310198618382,0.5943725832423984,0.24241145189448945,0.0057666357577231785,4.372886754256366,0.007939580454237559,33056.93621535605,18953.93984742657,0.9999999972164373,-119479851623.48174,2.3176420580590384e+17,0.483023803074419,467.06602128030704,0.11277112024663784,0.3720865645574476,0.335814115615526,14.414704343275773,25366.528735632182,30807.339968752964,0.49649417269060514,-1.0,22614074_6bd24a0a42c19ce1_MG_R_CC_ANON
29,427.0121924877167,6962.5,2.084037258536861,3340.8711727582827,26.18878456490726,0.5999786488905091,0.20955734861203001,0.0037392489596761395,3.961886990638929,0.01341582886338916,32321.314739924703,18836.115787228693,0.9999999971815048,83605918069.08249,2.273688503697403e+17,0.4478286243750586,483.9842261904762,0.08343279557193253,0.3282001567995906,0.28884735687198615,15.150694444444444,22933.35714285714,30129.686425297135,0.6766245247978276,-1.0,22614074_6bd24a0a42c19ce1_MG_R_CC_ANON
30,472.6690467596054,6551.5,2.713711759497645,2414.221030317824,34.101507710392134,0.6109094801138523,0.25490278015301104,0.00570294372285642,4.129928567770243,0.0035238941862520633,32820.146711884394,18905.778817512393,0.9999999972022374,108711114816.96619,2.3089692528453072e+17,0.5089396381117668,436.1843297101449,0.14291087415984025,0.40807951372426543,0.3780355461591413,13.49393115942029,30567.289855072464,31545.71808335079,0.14467844536341265,-1.0,22614074_6bd24a0a42c19ce1_MG_R_CC_ANON
31,491.35533833503723,6158.5,3.1196548521909055,1974.0965881770353,39.2027390615148,0.5520123981015473,0.17548300492523525,0.0036484477481768395,4.007787281955823,0.004598458150038579,32718.698437500007,18908.61955380727,0.999999997203078,98491245064.31682,2.2977039407430518e+17,0.5737334951197247,354.5014025245442,0.24654769213642805,0.5248331077849646,0.49653569069748454,10.913121396291102,29582.758620689656,31402.993256908812,0.2074120990014916,-1.0,22614074_6bd24a0a42c19ce1_MG_R_CC_ANON
32,458.18376564979553,5668.5,2.947144156578252,1923.3874214627313,37.03490572550529,0.6683275572332987,0.22180162225661473,0.004899100183505727,3.9464811281997854,0.01086913419828834,33003.3483794332,18818.53459287619,0.999999997176236,129275247672.22198,2.2819079589325184e+17,0.5587323330986235,382.1085235211923,0.19858155431404312,0.47631068852040254,0.4456249031574011,11.865020959478342,28883.50909090909,31124.129208335937,0.2555876762540059,-1.0,22614074_6bd24a0a42c19ce1_MG_R_CC_ANON
33,409.4558436870575,5533.0,2.411257620056029,2294.6531942411993,30.30075690032172,0.5590332223528435,0.134297847411456,0.0034231688082943506,3.8238767258240527,0.008195036362736045,32468.809764603327,18873.05537967182,0.9999999971925271,296088050672.1216,2.2831366844993834e+17,0.51045134782466,427.5872376510494,0.15003856838505236,0.41900657668334146,0.3873481229915183,13.22196311214755,22805.27659574468,30163.990416714845,0.6727638030803552,-1.0,22614074_6bd24a0a42c19ce1_MG_R_CC_ANON
34,392.2842706441879,5262.0,2.327239510628996,2261.0478964315153,29.244954198943837,0.5525513150476202,0.22114058015781585,0.005804519026196655,3.888588643124444,0.007401878409027156,32555.53638863429,18903.268874053312,0.9999999972014945,30784105775.98593,2.292726637508795e+17,0.44035663067891734,494.41882944915255,0.0764587980959134,0.31552758522697283,0.2765118407879008,15.352886652542374,44012.1320754717,29763.25166986444,-0.7670903408750414,-1.0,22614074_6bd24a0a42c19ce1_MG_R_CC_ANON
35,405.11269783973694,4621.0,2.8262194396064007,1635.0464281866073,35.51532091560052,0.5350330532838599,0.23388827870359746,0.0066135832188852295,4.019306038431468,0.006684027358355551,32841.35207468877,19070.355390844117,0.9999999972503183,-41379086786.32425,2.326297145624736e+17,0.4393293164323629,506.2867388758782,0.08451133493574821,0.3238765788689962,0.29070833310338423,15.585626463700233,49986.262295081964,26635.312368740517,-1.2846567289470976,-1.0,22614074_6bd24a0a42c19ce1_MG_R_CC_ANON
36,301.4558436870575,4126.0,1.7527029854122436,2354.0782633114227,22.02511529158401,0.663319462285619,0.14694839030984902,0.004344656234424764,3.8455399864802953,0.009538860229837338,32730.499766027133,18841.21184565734,0.9999999971830292,174430831436.4245,2.2742053893730266e+17,0.39559127686645235,526.6157173756308,0.051576813536344523,0.2686250474965987,0.22710529174007488,16.450252343186733,14474.625,25682.683235844117,1.4332589223434944,-1.0,22614074_6bd24a0a42c19ce1_MG_R_CC_ANON
37,373.6984843015671,4065.5,2.7334985215877015,1487.288164925961,34.35015549607393,0.556052315222309,0.2579626634821021,0.0076011282550692925,3.803391888146626,0.01082277702619604,32946.392092256996,19051.253568817167,0.9999999972448016,-91146043972.25928,2.3542725670065533e+17,0.5648563813006027,372.76148582600194,0.22724806240438628,0.5049706817017529,0.4767054251887493,11.391495601173016,43188.01960784314,29903.144340858267,-0.7058591799740254,-1.0,22614074_6bd24a0a42c19ce1_MG_R_CC_ANON
38,284.97056245803833,4045.0,1.5976130860665,2531.902145318074,20.076198137861738,0.7151433626828014,0.12833911739498335,0.003614576945051682,3.351718753721138,0.009977965918719685,33110.47754419493,18821.856118117077,0.9999999971772325,-35115652197.04425,2.2721244557550394e+17,0.3368333036718393,568.3376068376069,0.033378884777486226,0.2227111465786581,0.18269889101329057,17.626651126651126,9715.413793103447,21610.981055324693,2.095641752938429,-1.0,22614074_6bd24a0a42c19ce1_MG_R_CC_ANON
39,350.1421353816986,4042.0,2.41369604503829,1674.6101930725413,30.331399052364116,0.6344614630914849,0.23137824710011687,0.006523674254503968,3.293356571415684,0.013616118659888187,32625.54222011386,19080.54567512553,0.9999999972532545,-152787979950.70416,2.3657327485924147e+17,0.5480079427929618,390.88411849145245,0.19931376493022468,0.47887670267396165,0.446445702107462,11.97951194049328,38226.724137931036,31255.660686640156,-0.3494756132508238,-1.0,22614074_6bd24a0a42c19ce1_MG_R_CC_ANON
40,364.6274166107178,3998.0,2.646342107394091,1510.7646093183753,33.25491569389843,0.5474302062051887,0.26060670320357854,0.0072421029089140805,3.6111141997664675,0.0164417993292094,32709.739109621827,18924.156132490083,0.9999999972076686,164329907559.69382,2.3241658273764368e+17,0.5684627709212653,365.68045774647885,0.2243421545368795,0.5005243999920478,0.4736477114236693,11.37537726358149,31322.690476190477,31679.08897461128,0.09439436610519437,-1.0,22614074_6bd24a0a42c19ce1_MG_R_CC_ANON
41,259.01219260692596,3769.5,1.4162724429346039,2661.564177715245,17.797404408820086,0.824279389928784,0.06653931957364212,0.0019601575989402803,4.091104907350822,0.01088970725654532,33079.580893682585,18800.350280957595,0.9999999971707709,-96419148099.37956,2.2608125960248294e+17,0.3499248766423331,559.223188405797,0.03656837656297561,0.23227824481499967,0.19122859765990968,17.392546583850933,26472.616666666665,31180.674946774147,0.40820148448142624,-1.0,22614074_6bd24a0a42c19ce1_MG_R_CC_ANON
42,261.79898953437805,3542.0,1.5398467865978056,2300.228847978977,19.350285409718065,0.6609273157952776,0.12232478159105879,0.003834270843101479,3.4796984352105094,0.005820307207252485,32799.68809588669,19042.61527193552,0.9999999972423013,-38209116271.98775,2.367215191389606e+17,0.3462293622365505,569.056612021858,0.037367684911463514,0.23741700685748446,0.193307229330575,17.467978142076504,9565.969696969696,20756.095204797,2.3073254292520198,-1.0,22614074_6bd24a0a42c19ce1_MG_R_CC_ANON
43,298.87005734443665,3404.5,2.0878611407204777,1630.6161044911146,26.236836885612234,0.5182229594342684,0.17966231651057202,0.0060087404837860115,3.6298327192611404,0.009481575791786738,33474.39566319346,18747.461748247355,0.9999999971547853,-287724920449.4904,2.2376471172278915e+17,0.47681779906290006,472.9510613207547,0.09119489129682368,0.34066402944736435,0.30198491898905094,14.829599056603778,31206.4,31728.663153212114,0.10005232942862713,-1.0,22614074_6bd24a0a42c19ce1_MG_R_CC_ANON
44,277.4558435678482,3343.0,1.832489570037599,1824.2941486053908,23.02774308404016,0.6716343806427232,0.21259158636576833,0.006990950430672745,3.6602561726063736,0.01354380068521899,32346.21184248348,18681.403422466985,0.9999999971346281,266048324342.1874,2.2397845705561574e+17,0.3756282082544405,531.6453201970443,0.04856086360016433,0.2614640556034504,0.2203652958162068,16.641737572772055,28990.536585365855,31732.09576768665,0.2452260085510934,-1.0,22614074_6bd24a0a42c19ce1_MG_R_CC_ANON
45,254.76955199241638,3305.0,1.5628371236787446,2114.7437246821974,19.63919050602619,0.6499039206341358,0.15251381592509644,0.0048512326409209045,3.8241363887712843,0.014434929430410364,33748.393232205366,18877.55293512723,0.9999999971938647,-470908825058.9324,2.3039847213671738e+17,0.4119145177527641,526.7432249322493,0.05136392864982553,0.2710747789104234,0.22663611506074122,16.343044263775973,27021.531914893618,31023.497904797605,0.38961291303892776,-1.0,22614074_6bd24a0a42c19ce1_MG_R_CC_ANON
46,286.3847759962082,3270.5,1.9956107624920567,1638.8466435788816,25.077584443479083,0.6177445219966529,0.2402909304463839,0.007907164851287233,3.5031976577402713,0.004021692841451125,32696.327080890977,18861.394692816324,0.9999999971890547,137985528307.31424,2.2806072324084813e+17,0.4943127221134047,449.68809662965134,0.11326317841386385,0.3695544048064917,0.3365459529007352,14.050847457627118,27861.36111111111,31260.8641623221,0.33706223373727945,-1.0,22614074_6bd24a0a42c19ce1_MG_R_CC_ANON
47,332.04163002967834,3230.5,2.7158480325319516,1189.4995453734002,34.12835290907469,0.5509359015565007,0.25699312453503487,0.009543602796591813,3.4541299444023337,0.004835319409321563,32342.271655863267,19149.378886009767,0.9999999972729656,234354807103.4766,2.4192286409280272e+17,0.4288422990891175,509.3974193548387,0.07222569083130996,0.3093577205044231,0.2687483782859163,15.727311827956989,23960.13888888889,30317.540441094105,0.5777488130557721,-1.0,22614074_6bd24a0a42c19ce1_MG_R_CC_ANON
48,272.87005710601807,3073.5,1.9278297682811387,1594.2797702207627,24.225823349614952,0.6269908700436778,0.23119658231955453,0.008160040684105828,3.563816747124358,0.00945790912884245,33590.64795759276,18889.736909463416,0.9999999971974834,-310590025617.607,2.3051664053985094e+17,0.3945202248547738,541.7409090909091,0.052369451248826644,0.2686988873336082,0.22884372669755806,16.621291866028706,29180.63157894737,31646.204695883196,0.2117454066913961,-1.0,22614074_6bd24a0a42c19ce1_MG_R_CC_ANON
49,291.6984840631485,3054.5,2.2167583384883107,1377.912940245429,27.856606843915173,0.5239553599105624,0.18136575655956244,0.006273915720680385,3.6005767752321014,0.004392341746602959,32724.799186737564,18802.265959408855,0.9999999971713474,108745477940.72672,2.2653027221151245e+17,0.563864045878011,372.61078767123286,0.20454893038093427,0.4807030065279736,0.45227085953102736,11.652910958904108,20940.20512820513,29243.425452814736,0.8303550407981455,-1.0,22614074_6bd24a0a42c19ce1_MG_R_CC_ANON
50,250.72792184352875,2993.5,1.6711532411053458,1791.2779788046357,21.00033098111731,0.6139549733528878,0.21163329306689044,0.007307729450079008,3.0789897344486197,0.008894957044058358,33163.58659397051,18747.431267909833,0.999999997154776,-130149828511.35599,2.2268132500382794e+17,0.35857615917125496,549.1136720796228,0.0359726651155605,0.23219714657390633,0.18966461218572245,17.19800942902043,39787.0,31038.092864988535,-0.44558126712035756,-1.0,22614074_6bd24a0a42c19ce1_MG_R_CC_ANON
51,295.2132030725479,2983.5,2.32453263407842,1283.483809287467,29.210938585001983,0.548745503992313,0.2267419256607373,0.007368015499739924,3.5789852812353646,0.014093377604577602,33320.26334292107,18991.349913548318,0.999999997227393,-66042091026.535934,2.3161690868208755e+17,0.5892461763751883,362.9329805996473,0.2001254164217126,0.4817172208239122,0.44735379334673425,11.463492063492064,36773.692307692305,31473.400755814342,-0.2581619885767539,-1.0,22614074_6bd24a0a42c19ce1_MG_R_CC_ANON
52,230.87005710601807,2879.5,1.473018746098673,1954.8291612896494,18.51049948537456,0.6482572340625334,0.14129646888151307,0.005164781784357403,3.614290806274083,0.014655980445222568,32691.415775401074,18499.849093371868,0.9999999970781116,246683063551.88962,2.1292828783410602e+17,0.34552184224473786,543.5093406593406,0.03310832025117748,0.23143004180042065,0.1819569186680668,17.153296703296704,18109.842105263157,27813.86871265022,1.0748748552163858,-1.0,22614074_6bd24a0a42c19ce1_MG_R_CC_ANON
53,234.28427064418793,2653.0,1.646414377273967,1611.3804863588937,20.689453249634035,0.5871715771778687,0.12447087325988526,0.004812844683659661,3.7857188892311426,0.009077719245226006,32304.213588724244,18784.816099129734,0.9999999971660897,249796814583.99966,2.278155324633153e+17,0.4142975655917884,510.34900210084027,0.07381049846409155,0.31001155131649155,0.27168087614716563,15.809086134453779,8554.533333333333,19754.86811182387,2.466751714769115,-1.0,22614074_6bd24a0a42c19ce1_MG_R_CC_ANON
54,222.97056245803833,2508.0,1.5774574830173034,1589.9002204501821,19.822915359989622,0.7103585748794765,0.14434651551187763,0.005040829342682461,3.4762389719283577,0.016073081635363935,32251.017952635597,18663.76800751685,0.9999999971292105,294924521188.99866,2.239628867642146e+17,0.33912835581290535,543.4845492194966,0.02910196470814261,0.21249074788015004,0.17059297965667466,17.270468302007007,20840.454545454544,29206.76234802472,0.853999704411316,-1.0,22614074_6bd24a0a42c19ce1_MG_R_CC_ANON
55,1653.4629837274551,90547.5,2.4027170237841395,37685.461543612386,30.19343260230154,0.7953297545299646,0.10933269671084396,0.0006500214006868857,5.542990816412324,0.0018906093815535359,32719.86982080109,18933.437262259384,0.9999999972104056,-24608133901.928864,2.3073564035331824e+17,0.45565162161692435,485.0020772521583,0.08548154065062424,0.33027419388442375,0.2923722638189612,15.112472779502385,22625.798449612405,29710.46864775874,0.7039009995519148,1.0,22614074_6bd24a0a42c19ce1_MG_R_CC_ANON
