,perimeter,area,circularity,ac,shape_factor,mean_intensity,standard_deviation,smoothness,skewness,kurtosis,correlation,contrast,uniformity,homogeneity,energy,dissimilarity,class_id
61,342.93607234954834,4050.0,2.310795174168792,1752.6434386192673,29.038308572477693,32227.663335712597,18915.218259476183,0.9999999972050292,290449569476.153,2.340746119104167e+17,0.6023527097957456,300.41633768600065,0.32594163648801133,0.5946602530154709,0.5709129850406376,9.243546917704222,-1.0
62,350.04163014888763,3742.5,2.6053598871566743,1436.4618179810577,32.73991792579576,32897.087356321834,19036.701337510374,0.9999999972405876,1790783625.2960663,2.3661941242550317e+17,0.3386708329184592,585.0922619047619,0.04250086608717555,0.2515839252715951,0.20615738184012608,17.62519841269841,-1.0
63,324.3847759962082,2850.5,2.937582133391673,970.3558472793644,36.91474579831965,32339.13450680837,19052.766877263537,0.9999999972452392,-42978742808.15439,2.349980991512429e+17,0.49877908892853007,442.5654985398414,0.1325723696130383,0.3976804736176184,0.3641048882026144,13.6351689612015,-1.0
64,3266.381811261177,65003.0,13.061427152420194,4976.714967013033,164.13473434976612,32770.62168656605,18938.35097286639,0.999999997211853,126510382156.80353,2.3118794068520253e+17,0.6662720836778458,190.7909897643917,0.5302341957479443,0.7428943970658749,0.7281718174633953,5.878767859948197,-1.0
65,1203.9827550649643,22944.5,5.027499901839838,4563.799194029491,63.17742703017376,32749.676536811246,18887.77496972093,0.9999999971969012,7429389627.466013,2.2939493113431165e+17,0.5542764022291637,383.4894461567199,0.20323846008380567,0.4813072811591289,0.4508197645221488,11.827682824320537,-1.0
66,416.1248904466629,4896.5,2.8141793037390825,1739.9388850220826,35.36402010604456,33058.29028459276,18929.16663438618,0.9999999972091467,-164196082268.8715,2.3020405998113472e+17,0.6091086622551044,321.13180303591264,0.27758724297677456,0.5531765410997197,0.526865488504205,10.091077378748611,-1.0
67,310.72792184352875,3872.5,1.984080416466785,1951.7858086095519,24.932689842013716,32520.843555997017,19028.967880271088,0.9999999972383443,189145130972.34268,2.3372584921907338e+17,0.428110248872518,509.539886039886,0.07628248248796686,0.3108596279154928,0.27619283569268566,15.742165242165242,-1.0
68,377.6984843015671,3393.5,3.3452822522674848,1014.4136560374935,42.03805659163139,32595.257613858637,19003.240558687456,0.9999999972308615,83840737274.98563,2.3514576159995693e+17,0.49506657994908226,446.8612440191388,0.14445406376190292,0.41654049730916154,0.3800711298716372,13.54853041695147,-1.0
69,294.6274164915085,2752.0,2.510082648443742,1096.3782414520285,31.542628833016284,32318.23265447015,19099.18706980404,0.9999999972586138,273146303100.72516,2.3480650897370448e+17,0.5022539617858252,437.9353956228956,0.1445485650557197,0.4125121100345633,0.38019543008263484,13.479166666666668,-1.0
70,211.1543276309967,2707.5,1.3104535878557924,2066.0785128835437,16.467645457912575,32458.80185317177,18676.55403213517,0.9999999971331399,189127780374.52634,2.208346202548363e+17,0.3475896637621763,546.233671988389,0.0334221574356306,0.21995604138714894,0.18281727882131546,17.227576197387517,-1.0
71,4374.5554711818695,126913.5,11.999141386374097,10576.881787901888,150.78565771527244,32830.15243188776,18906.659877987655,0.9999999972024982,851578413.2991486,2.299585118753576e+17,0.6883074247649982,152.93643446535734,0.60570945147388,0.7908424426097594,0.7782733783664195,4.754062670485543,-1.0
72,1332.5512965917587,27237.5,5.187890072269275,5250.207622091312,65.19294935469031,32495.773594377508,18953.550224343977,0.9999999972163229,-76585853403.98294,2.3081354692745667e+17,0.6412276337957501,247.77368744872848,0.4109768367201637,0.6633056221156478,0.6410747512733314,7.678527481542247,-1.0
73,1424.2081506252289,23621.5,6.833285987235499,3456.828829369164,85.86960422950848,32889.396142616264,18959.575311364206,0.9999999972180919,95683343841.55411,2.31587192756916e+17,0.5958860883365908,331.3079715772307,0.2754113931136755,0.5523795927851748,0.5247965254397894,10.242311873883668,-1.0
74,916.1665204763412,17254.0,3.871231802145531,4456.979298020184,48.6473335598543,32726.426634273128,18955.94077970968,0.9999999972170249,-70173991181.27992,2.3321006397669875e+17,0.6253895495295889,279.8158425718107,0.35818358289962665,0.6234589525895833,0.5984844048925808,8.626561472715318,-1.0
75,840.6101715564728,12301.5,4.571106570622029,2691.142682837524,57.44221928416881,32972.504917001024,18841.556886405695,0.9999999971831325,91300620315.48767,2.2676740150208272e+17,0.6017155091084708,318.6266652494331,0.2966254023931002,0.570003292723468,0.5446332733070026,9.845131802721088,-1.0
76,788.3259007930756,9914.5,4.98805128818701,1987.6499713385244,62.68170113078965,32745.32605319356,18906.61819296726,0.9999999972024859,64783927112.21036,2.317466737312421e+17,0.5686644382490134,364.67318913480887,0.22433624888161988,0.5022120911494009,0.4736414771550522,11.31755533199195,-1.0
77,841.6396092176437,9361.5,6.021393735859776,1554.706503288196,75.6670652997947,32897.55749948842,18785.386134382283,0.9999999971662616,5145231139.495232,2.2597305702487904e+17,0.6355447591052604,262.0607944732297,0.3836556675037652,0.6412890450226346,0.619399440994069,8.156054500095951,-1.0
78,504.1837651729584,6903.5,2.9302084820573224,2355.9757069411658,36.82208576287113,32570.570130051736,18951.398078823084,0.9999999972156907,49929766510.97713,2.3078344670844464e+17,0.5930298910818439,325.73682851239676,0.2853810641456353,0.5601247047807445,0.5342106926537836,10.051136363636363,-1.0
79,484.08326029777527,6513.0,2.863183532855897,2274.740660269017,35.979825410797424,33560.59416209809,18956.062577725523,0.9999999972170607,-203582897352.52026,2.3200921614310064e+17,0.5730687826923935,373.1411619664047,0.2265678886001254,0.5063640538993255,0.4759914795457219,11.42240715056249,-1.0
80,348.5269113779068,4763.5,2.029254892236091,2347.4133378833303,25.500369046840202,33270.7723956222,18979.814147051802,0.9999999972240216,69471953775.33424,2.3171084948650214e+17,0.43288905222020524,513.8702898550724,0.07859928586431417,0.3169794989727826,0.28035564175581373,15.733478260869566,-1.0
81,387.79898953437805,3517.0,3.4027583934549925,1033.5732348099543,42.760323083276845,32246.786195740093,18840.86414949049,0.9999999971829253,-16827082128.302216,2.2786098591848742e+17,0.5665659078720346,351.8614910163583,0.25014442188492986,0.5284960004601243,0.5001444010332714,10.846741753821398,-1.0
82,350.04163002967834,3166.5,3.07928607959659,1028.3227729249618,38.69545010384785,33065.903264450426,19069.053624029926,0.9999999972499428,11590148998.398315,2.3556368461103795e+17,0.538501092168254,407.20517097581313,0.1883238255955577,0.46499590302591004,0.4339629311307104,12.408507089241033,-1.0
83,231.4558435678482,2550.0,1.6718074465581971,1525.2952756310337,21.008551969295773,32660.505820503156,18883.35913400672,0.9999999971955901,250984580133.72125,2.2810093186545197e+17,0.42965129432463167,505.3795995670996,0.07605785943854129,0.3141846285729299,0.2757858941979109,15.627435064935064,-1.0
84,1868.1492755413055,69177.5,4.014656798488416,17231.236310422963,50.44966521926211,32876.41482379798,18936.18020451688,0.9999999972112137,-34712765635.33296,2.3127067989764125e+17,0.5834959358985453,353.35897360703814,0.23359548088251744,0.5152452350344491,0.4833171638608725,11.01923753665689,-1.0
85,1393.8233746290207,34508.0,4.480080663127192,7702.539885947651,56.298353995080305,32739.678042681382,18866.682597777908,0.9999999971906302,-72107599987.45728,2.282881776063748e+17,0.5876371328697226,340.27057710501424,0.25643443950924655,0.5368437479461979,0.506393561875787,10.566475596861261,-1.0
86,1626.6345566511154,26871.5,7.835707479734451,3429.3648747733328,98.46640421604938,32902.078627720344,19063.311241440548,0.9999999972482858,63838439644.51084,2.354798651026649e+17,0.5977046254273718,325.8099859932438,0.2908001315268816,0.5674439794583076,0.5392588724600473,9.996292329241165,-1.0
87,1299.3797235488892,25025.5,5.368828652664511,4661.258836707338,67.46669061437285,32866.729061927595,18852.584885896747,0.999999997186427,16586586203.400711,2.2821416609920422e+17,0.6236876441800355,287.8066225809589,0.3365332717954408,0.6057233998611966,0.5801148781021228,8.963742746928588,-1.0
88,1230.4507912397385,23511.0,5.124453235828842,4588.001669254627,64.39577855737733,32885.59206105604,18920.377159895615,0.9999999972065531,93862258089.76096,2.3039568178265418e+17,0.583660428961296,346.6413734115347,0.25618007406972076,0.5363036713412387,0.5061423456595198,10.698639622026718,-1.0
89,1231.8233746290207,16313.0,7.402069891965236,2203.8430112241117,93.01715357582472,32800.55707951522,18938.70463542444,0.9999999972119571,-9238969119.422867,2.3052380430544566e+17,0.5779779672638515,351.1085497519697,0.24909897534375963,0.5296717949394784,0.49909816203203916,10.779282170995039,-1.0
90,628.2842707633972,11928.0,2.6335094428106482,4529.3173459327645,33.093655674773125,32289.244055886924,18819.689414684002,0.9999999971765825,233527627837.10715,2.2875927999842166e+17,0.39566674114347183,522.2852407754847,0.0567980847942409,0.28227735770344803,0.23832348770996303,16.31763602251407,-1.0
91,871.1543279886246,11657.5,5.180538541077699,2250.2486773459864,65.10056728915394,33264.68161509183,18990.646260717578,0.9999999972271875,-3771154203.3439636,2.3382782248844717e+17,0.5952713936414626,338.80038805733744,0.26655309559429924,0.5455783390344439,0.5162878030655956,10.441316227132337,-1.0
92,617.1543279886246,9182.5,3.3007813507289434,2781.9170748683914,41.478841770224975,32152.99283002953,19006.69472402548,0.9999999972318679,209432710013.72565,2.3125931712560733e+17,0.5495985424324936,379.014490292636,0.20964270582539699,0.49044888452226154,0.45786756363101,11.699835852153733,-1.0
93,512.7695518732071,6439.0,3.249497213174475,1981.5373202642816,40.83438629107774,32731.492900911682,18830.850593073268,0.9999999971799285,301529519292.0256,2.291244643747077e+17,0.605472274601878,306.08179641493564,0.3149342623536472,0.5877284441330366,0.5611900412103258,9.466252507603702,-1.0
94,394.18376541137695,4927.5,2.509348441727168,1963.6571462385011,31.533402519308257,33147.27265625002,18913.62992563669,0.9999999972045597,-81242168510.21255,2.302576763688689e+17,0.47720541022280516,472.43872939925575,0.10208541245014016,0.35949950336179126,0.3195080788495655,14.636762360446573,-1.0
95,298.97056245803833,3361.0,2.1163060841042074,1588.14456247365,26.594286586276645,33650.09119407237,18839.61624666735,0.9999999971825521,-213128441664.94028,2.2929990592400288e+17,0.36625127020761755,556.6609667122664,0.03847149523761402,0.24053196291818585,0.1961415183932612,17.244642042863656,-1.0
96,252.28427076339722,3241.0,1.5627570022171806,2073.8988821690073,19.63818367004601,33805.9857312723,18793.486739394993,0.999999997168704,-158760527366.7158,2.264262147553717e+17,0.427150441375716,514.3297101449275,0.05651899056133168,0.2875565590227506,0.23773723006994862,16.057971014492754,-1.0
